province,date,avg_relative_humidity
Sejong,2020-06-04,68.5
Sejong,2020-06-05,72.5
Sejong,2020-06-06,69.6
Sejong,2020-06-07,70.4
Sejong,2020-06-08,61.4
Sejong,2020-06-09,54.1
Sejong,2020-06-10,69.3
Sejong,2020-06-11,76.0
Sejong,2020-06-12,86.3
Sejong,2020-06-13,83.0
Sejong,2020-06-14,75.6
Sejong,2020-06-15,64.0
Sejong,2020-06-16,69.5
Sejong,2020-06-17,70.3
Sejong,2020-06-18,74.1
Sejong,2020-06-19,70.1
Sejong,2020-06-20,76.5
Sejong,2020-06-21,64.0
Sejong,2020-06-22,62.3
Sejong,2020-06-23,68.0
Sejong,2020-06-24,79.1
Sejong,2020-06-25,88.0
Sejong,2020-06-26,74.8
Sejong,2020-06-27,71.8
Sejong,2020-06-28,70.5
Sejong,2020-06-29,84.4
Sejong,2020-06-30,92.4
Sejong,2020-07-01,78.4
Sejong,2020-07-02,74.0
Sejong,2020-07-03,73.3
Sejong,2020-07-04,76.0
Sejong,2020-07-05,77.3
Sejong,2020-07-06,77.3
Sejong,2020-07-07,77.8
Sejong,2020-07-08,75.8
Sejong,2020-07-09,70.1
Sejong,2020-07-10,77.8
Sejong,2020-07-11,72.6
Sejong,2020-07-12,81.6
Sejong,2020-07-13,93.9
Sejong,2020-07-14,94.4
Sejong,2020-07-15,88.0
Sejong,2020-07-16,77.8
Sejong,2020-07-17,75.8
Sejong,2020-07-18,68.9
Sejong,2020-07-19,78.9
Sejong,2020-07-20,84.9
Sejong,2020-07-21,73.4
Sejong,2020-07-22,91.4
Sejong,2020-07-23,93.0
Sejong,2020-07-24,90.9
Sejong,2020-07-25,89.0
Sejong,2020-07-26,87.9
Sejong,2020-07-27,88.0
Sejong,2020-07-28,89.0
Sejong,2020-07-29,94.3
Sejong,2020-07-30,93.8
Sejong,2020-07-31,89.0
Sejong,2020-08-01,89.5
Sejong,2020-08-02,84.6
Sejong,2020-08-03,83.9
Sejong,2020-08-04,84.0
Sejong,2020-08-05,92.5
Sejong,2020-08-06,90.8
Sejong,2020-08-07,94.6
Sejong,2020-08-08,96.0
Sejong,2020-08-09,83.4
Sejong,2020-08-10,89.1
Sejong,2020-08-11,92.3
Sejong,2020-08-12,91.8
Sejong,2020-08-13,81.6
Sejong,2020-08-14,79.1
Sejong,2020-08-15,78.6
Sejong,2020-08-16,77.3
Sejong,2020-08-17,80.0
Sejong,2020-08-18,80.8
Sejong,2020-08-19,78.4
Sejong,2020-08-20,76.5
Sejong,2020-08-21,78.6
Sejong,2020-08-22,83.8
Sejong,2020-08-23,77.8
Sejong,2020-08-24,75.8
Sejong,2020-08-25,71.0
Sejong,2020-08-26,70.9
Sejong,2020-08-27,81.0
Sejong,2020-08-28,82.1
Sejong,2020-08-29,90.0
Sejong,2020-08-30,87.5
Sejong,2020-08-31,77.8
Seoul,2020-06-01,64.3
Seoul,2020-06-02,71.0
Seoul,2020-06-03,73.3
Seoul,2020-06-04,81.1
Seoul,2020-06-05,69.4
Seoul,2020-06-06,63.6
Seoul,2020-06-07,69.4
Seoul,2020-06-08,63.6
Seoul,2020-06-09,51.6
Seoul,2020-06-10,63.8
Seoul,2020-06-11,68.3
Seoul,2020-06-12,68.6
Seoul,2020-06-13,52.8
Seoul,2020-06-14,70.6
Seoul,2020-06-15,62.3
Seoul,2020-06-16,63.0
Seoul,2020-06-17,58.6
Seoul,2020-06-18,61.4
Seoul,2020-06-19,61.4
Seoul,2020-06-20,62.6
Seoul,2020-06-21,59.5
Seoul,2020-06-22,50.5
Seoul,2020-06-23,53.5
Seoul,2020-06-24,83.5
Seoul,2020-06-25,91.0
Seoul,2020-06-26,82.1
Seoul,2020-06-27,70.4
Seoul,2020-06-28,70.5
Seoul,2020-06-29,77.0
Seoul,2020-06-30,83.0
Seoul,2020-07-01,79.3
Seoul,2020-07-02,74.5
Seoul,2020-07-03,63.5
Seoul,2020-07-04,63.9
Seoul,2020-07-05,68.6
Seoul,2020-07-06,66.6
Seoul,2020-07-07,75.5
Seoul,2020-07-08,71.9
Seoul,2020-07-09,64.6
Seoul,2020-07-10,75.0
Seoul,2020-07-11,62.6
Seoul,2020-07-12,71.9
Seoul,2020-07-13,94.8
Seoul,2020-07-14,79.4
Seoul,2020-07-15,63.1
Seoul,2020-07-16,70.9
Seoul,2020-07-17,72.0
Seoul,2020-07-18,71.6
Seoul,2020-07-19,81.6
Seoul,2020-07-20,86.3
Seoul,2020-07-21,77.0
Seoul,2020-07-22,89.3
Seoul,2020-07-23,95.5
Seoul,2020-07-24,74.3
Seoul,2020-07-25,69.3
Seoul,2020-07-26,69.3
Seoul,2020-07-27,86.4
Seoul,2020-07-28,84.8
Seoul,2020-07-29,95.8
Seoul,2020-07-30,85.5
Seoul,2020-07-31,81.9
Seoul,2020-08-01,90.9
Seoul,2020-08-02,96.3
Seoul,2020-08-03,96.3
Seoul,2020-08-04,89.3
Seoul,2020-08-05,92.1
Seoul,2020-08-06,92.8
Seoul,2020-08-07,85.3
Seoul,2020-08-08,89.5
Seoul,2020-08-09,95.4
Seoul,2020-08-10,91.6
Seoul,2020-08-11,92.5
Seoul,2020-08-12,83.9
Seoul,2020-08-13,82.4
Seoul,2020-08-14,86.1
Seoul,2020-08-15,96.0
Seoul,2020-08-16,82.6
Seoul,2020-08-17,77.9
Seoul,2020-08-18,76.3
Seoul,2020-08-19,76.8
Seoul,2020-08-20,76.0
Seoul,2020-08-21,83.1
Seoul,2020-08-22,87.4
Seoul,2020-08-23,78.4
Seoul,2020-08-24,71.6
Seoul,2020-08-25,69.5
Seoul,2020-08-26,68.3
Seoul,2020-08-27,84.6
Seoul,2020-08-28,89.1
Seoul,2020-08-29,90.1
Seoul,2020-08-30,88.8
Seoul,2020-08-31,77.9
Ulsan,2020-06-01,58.5
Ulsan,2020-06-02,44.1
Ulsan,2020-06-03,63.4
Ulsan,2020-06-04,70.4
Ulsan,2020-06-05,67.8
Ulsan,2020-06-06,76.3
Ulsan,2020-06-07,59.9
Ulsan,2020-06-08,46.3
Ulsan,2020-06-09,66.5
Ulsan,2020-06-10,78.5
Ulsan,2020-06-11,89.0
Ulsan,2020-06-12,90.4
Ulsan,2020-06-13,94.0
Ulsan,2020-06-14,86.1
Ulsan,2020-06-15,56.1
Ulsan,2020-06-16,59.9
Ulsan,2020-06-17,68.8
Ulsan,2020-06-18,95.1
Ulsan,2020-06-19,81.3
Ulsan,2020-06-20,81.5
Ulsan,2020-06-21,83.5
Ulsan,2020-06-22,76.8
Ulsan,2020-06-23,74.0
Ulsan,2020-06-24,85.4
Ulsan,2020-06-25,96.5
Ulsan,2020-06-26,75.0
Ulsan,2020-06-27,74.6
Ulsan,2020-06-28,79.6
Ulsan,2020-06-29,93.4
Ulsan,2020-06-30,77.5
Ulsan,2020-07-01,90.3
Ulsan,2020-07-02,74.5
Ulsan,2020-07-03,89.6
Ulsan,2020-07-04,90.6
Ulsan,2020-07-05,86.8
Ulsan,2020-07-06,94.4
Ulsan,2020-07-07,86.1
Ulsan,2020-07-08,80.8
Ulsan,2020-07-09,90.9
Ulsan,2020-07-10,98.0
Ulsan,2020-07-11,92.8
Ulsan,2020-07-12,97.5
Ulsan,2020-07-13,98.0
Ulsan,2020-07-14,93.8
Ulsan,2020-07-15,95.0
Ulsan,2020-07-16,84.8
Ulsan,2020-07-17,85.5
Ulsan,2020-07-18,87.0
Ulsan,2020-07-19,96.5
Ulsan,2020-07-20,82.0
Ulsan,2020-07-21,75.8
Ulsan,2020-07-22,98.0
Ulsan,2020-07-23,98.0
Ulsan,2020-07-24,89.4
Ulsan,2020-07-25,93.9
Ulsan,2020-07-26,87.4
Ulsan,2020-07-27,96.6
Ulsan,2020-07-28,97.8
Ulsan,2020-07-29,98.0
Ulsan,2020-07-30,96.9
Ulsan,2020-07-31,87.6
Ulsan,2020-08-01,79.1
Ulsan,2020-08-02,77.9
Ulsan,2020-08-03,77.6
Ulsan,2020-08-04,79.0
Ulsan,2020-08-05,81.0
Ulsan,2020-08-06,87.3
Ulsan,2020-08-07,95.3
Ulsan,2020-08-08,98.0
Ulsan,2020-08-09,86.6
Ulsan,2020-08-10,92.3
Ulsan,2020-08-11,86.1
Ulsan,2020-08-12,93.1
Ulsan,2020-08-13,78.5
Ulsan,2020-08-14,75.6
Ulsan,2020-08-15,73.9
Ulsan,2020-08-16,71.3
Ulsan,2020-08-17,81.1
Ulsan,2020-08-18,80.4
Ulsan,2020-08-19,72.0
Ulsan,2020-08-20,73.4
Ulsan,2020-08-21,86.1
Ulsan,2020-08-22,87.4
Ulsan,2020-08-23,83.6
Ulsan,2020-08-24,85.4
Ulsan,2020-08-25,82.1
Ulsan,2020-08-26,84.0
Ulsan,2020-08-27,90.1
Ulsan,2020-08-28,91.0
Ulsan,2020-08-29,80.1
Ulsan,2020-08-30,84.8
Ulsan,2020-08-31,87.8
