code,province,date,avg_relative_humidity
140,Jeollabuk-do,2020-08-10,88.1
143,Daegu,2020-08-10,90.1
146,Jeollabuk-do,2020-08-10,88.4
152,Ulsan,2020-08-10,92.3
155,Gyeongsangnam-do,2020-08-10,89.6
156,Gwangju,2020-08-10,98.4
159,Busan,2020-08-10,91.4
162,Gyeongsangnam-do,2020-08-10,100
165,Jeollanam-do,2020-08-10,84.8
168,Jeollanam-do,2020-08-10,99.3
169,Jeollanam-do,2020-08-10,97.1
170,Jeollanam-do,2020-08-10,90
172,Jeollabuk-do,2020-08-10,90
174,Jeollanam-do,2020-08-10,94.1
177,Chungcheongnam-do,2020-08-10,87.6
184,Jeju-do,2020-08-10,75
185,Jeju-do,2020-08-10,94.4
188,Jeju-do,2020-08-10,89.5
189,Jeju-do,2020-08-10,98.6
192,Gyeongsangnam-do,2020-08-10,95.3
201,Incheon,2020-08-10,93.6
202,Gyeonggi-do,2020-08-10,94.3
203,Gyeonggi-do,2020-08-10,96.5
211,Gangwon-do,2020-08-10,88.1
212,Gangwon-do,2020-08-10,90.6
216,Gangwon-do,2020-08-10,96.5
217,Gangwon-do,2020-08-10,95.3
221,Chungcheongbuk-do,2020-08-10,95.5
226,Chungcheongbuk-do,2020-08-10,96.1
232,Chungcheongnam-do,2020-08-10,95.1
235,Chungcheongnam-do,2020-08-10,85
236,Chungcheongnam-do,2020-08-10,90.5
238,Chungcheongnam-do,2020-08-10,92.9
239,Sejong,2020-08-10,89.1
243,Chungcheongnam-do,2020-08-10,93.1
244,Jeollabuk-do,2020-08-10,98.9
245,Jeollabuk-do,2020-08-10,87.4
247,Jeollabuk-do,2020-08-10,97.1
248,Jeollabuk-do,2020-08-10,96.5
251,Jeollabuk-do,2020-08-10,87.8
252,Jeollanam-do,2020-08-10,87.4
253,Gyeongsangnam-do,2020-08-10,94.8
254,Jeollabuk-do,2020-08-10,95.4
255,Gyeongsangnam-do,2020-08-10,92.1
257,Gyeongsangnam-do,2020-08-10,94.3
258,Jeollanam-do,2020-08-10,95.1
259,Jeollanam-do,2020-08-10,88.1
260,Jeollanam-do,2020-08-10,90.8
261,Jeollanam-do,2020-08-10,87.8
262,Jeollanam-do,2020-08-10,94.8
263,Gyeongsangnam-do,2020-08-10,91.8
264,Gyeongsangnam-do,2020-08-10,94.9
266,Jeollanam-do,2020-08-10,93
268,Jeollanam-do,2020-08-10,85.8
271,Gyeongsangbuk-do,2020-08-10,98.1
272,Gyeongsangbuk-do,2020-08-10,98.3
273,Gyeongsangbuk-do,2020-08-10,98
276,Gyeongsangbuk-do,2020-08-10,97.5
277,Gyeongsangbuk-do,2020-08-10,86.9
278,Gyeongsangbuk-do,2020-08-10,94
279,Gyeongsangbuk-do,2020-08-10,99
281,Gyeongsangbuk-do,2020-08-10,89.4
283,Gyeongsangbuk-do,2020-08-10,86.9
284,Gyeongsangnam-do,2020-08-10,96.4
285,Gyeongsangnam-do,2020-08-10,97.3
288,Gyeongsangnam-do,2020-08-10,87.8
289,Gyeongsangnam-do,2020-08-10,96.6
294,Gyeongsangnam-do,2020-08-10,89.8
295,Gyeongsangnam-do,2020-08-10,92.3
90,Gangwon-do,2020-08-11,81.9
93,Gangwon-do,2020-08-11,96.8
95,Gangwon-do,2020-08-11,100
98,Gyeonggi-do,2020-08-11,97.5
99,Gyeonggi-do,2020-08-11,99
100,Gangwon-do,2020-08-11,94.8
101,Gangwon-do,2020-08-11,88
102,Incheon,2020-08-11,98.6
104,Gangwon-do,2020-08-11,85.9
105,Gangwon-do,2020-08-11,82.8
106,Gangwon-do,2020-08-11,92.9
108,Seoul,2020-08-11,92.5
112,Incheon,2020-08-11,90.6
114,Gangwon-do,2020-08-11,88.4
115,Gyeongsangbuk-do,2020-08-11,91.8
119,Gyeonggi-do,2020-08-11,95
121,Gangwon-do,2020-08-11,95
127,Chungcheongbuk-do,2020-08-11,94.9
129,Chungcheongnam-do,2020-08-11,91.8
130,Gyeongsangbuk-do,2020-08-11,87.8
131,Chungcheongbuk-do,2020-08-11,89.3
133,Daejeon,2020-08-11,95.3
135,Chungcheongbuk-do,2020-08-11,87.1
136,Gyeongsangbuk-do,2020-08-11,90.6
137,Gyeongsangbuk-do,2020-08-11,97
138,Gyeongsangbuk-do,2020-08-11,75
140,Jeollabuk-do,2020-08-11,92.9
143,Daegu,2020-08-11,81.8
146,Jeollabuk-do,2020-08-11,89.8
152,Ulsan,2020-08-11,86.1
155,Gyeongsangnam-do,2020-08-11,85.9
156,Gwangju,2020-08-11,98.4
159,Busan,2020-08-11,90.6
162,Gyeongsangnam-do,2020-08-11,99.9
165,Jeollanam-do,2020-08-11,86.5
168,Jeollanam-do,2020-08-11,98.1
169,Jeollanam-do,2020-08-11,98.6
170,Jeollanam-do,2020-08-11,83.4
172,Jeollabuk-do,2020-08-11,89.4
174,Jeollanam-do,2020-08-11,92.4
177,Chungcheongnam-do,2020-08-11,91.9
184,Jeju-do,2020-08-11,70.9
185,Jeju-do,2020-08-11,96.8
188,Jeju-do,2020-08-11,90.8
189,Jeju-do,2020-08-11,99
192,Gyeongsangnam-do,2020-08-11,89.8
201,Incheon,2020-08-11,97.9
202,Gyeonggi-do,2020-08-11,96.4
203,Gyeonggi-do,2020-08-11,97.9
211,Gangwon-do,2020-08-11,89.9
212,Gangwon-do,2020-08-11,90.9
216,Gangwon-do,2020-08-11,85
217,Gangwon-do,2020-08-11,95.3
221,Chungcheongbuk-do,2020-08-11,96
226,Chungcheongbuk-do,2020-08-11,95.4
232,Chungcheongnam-do,2020-08-11,98.6
235,Chungcheongnam-do,2020-08-11,95.4
236,Chungcheongnam-do,2020-08-11,94
238,Chungcheongnam-do,2020-08-11,93.8
239,Sejong,2020-08-11,92.3
243,Chungcheongnam-do,2020-08-11,93
244,Jeollabuk-do,2020-08-11,95.4
245,Jeollabuk-do,2020-08-11,87
247,Jeollabuk-do,2020-08-11,88.1
248,Jeollabuk-do,2020-08-11,90
251,Jeollabuk-do,2020-08-11,86.8
252,Jeollanam-do,2020-08-11,89.4
253,Gyeongsangnam-do,2020-08-11,89.6
254,Jeollabuk-do,2020-08-11,88.5
255,Gyeongsangnam-do,2020-08-11,90.3
257,Gyeongsangnam-do,2020-08-11,92.4
258,Jeollanam-do,2020-08-11,93.4
259,Jeollanam-do,2020-08-11,85.1
260,Jeollanam-do,2020-08-11,89
261,Jeollanam-do,2020-08-11,88.9
262,Jeollanam-do,2020-08-11,88.4
263,Gyeongsangnam-do,2020-08-11,83.1
264,Gyeongsangnam-do,2020-08-11,90.8
266,Jeollanam-do,2020-08-11,89.1
268,Jeollanam-do,2020-08-11,88.8
271,Gyeongsangbuk-do,2020-08-11,94.3
272,Gyeongsangbuk-do,2020-08-11,95.9
273,Gyeongsangbuk-do,2020-08-11,96.8
276,Gyeongsangbuk-do,2020-08-11,94.6
277,Gyeongsangbuk-do,2020-08-11,85
278,Gyeongsangbuk-do,2020-08-11,92.5
279,Gyeongsangbuk-do,2020-08-11,97.5
281,Gyeongsangbuk-do,2020-08-11,78.1
283,Gyeongsangbuk-do,2020-08-11,83
284,Gyeongsangnam-do,2020-08-11,91.4
285,Gyeongsangnam-do,2020-08-11,89.6
288,Gyeongsangnam-do,2020-08-11,83.3
289,Gyeongsangnam-do,2020-08-11,92
294,Gyeongsangnam-do,2020-08-11,90.5
295,Gyeongsangnam-do,2020-08-11,87.8
90,Gangwon-do,2020-08-12,68.6
93,Gangwon-do,2020-08-12,86.6
95,Gangwon-do,2020-08-12,93.4
98,Gyeonggi-do,2020-08-12,91.5
99,Gyeonggi-do,2020-08-12,91.9
100,Gangwon-do,2020-08-12,87.1
101,Gangwon-do,2020-08-12,82.3
102,Incheon,2020-08-12,96.5
104,Gangwon-do,2020-08-12,74.4
105,Gangwon-do,2020-08-12,63.6
106,Gangwon-do,2020-08-12,81.4
108,Seoul,2020-08-12,83.9
112,Incheon,2020-08-12,82.6
114,Gangwon-do,2020-08-12,83.1
115,Gyeongsangbuk-do,2020-08-12,79.3
119,Gyeonggi-do,2020-08-12,91.1
121,Gangwon-do,2020-08-12,89.4
127,Chungcheongbuk-do,2020-08-12,94.6
129,Chungcheongnam-do,2020-08-12,94.1
130,Gyeongsangbuk-do,2020-08-12,78.4
131,Chungcheongbuk-do,2020-08-12,88
133,Daejeon,2020-08-12,95.1
135,Chungcheongbuk-do,2020-08-12,88.3
136,Gyeongsangbuk-do,2020-08-12,90.5
137,Gyeongsangbuk-do,2020-08-12,96.5
138,Gyeongsangbuk-do,2020-08-12,75.3
140,Jeollabuk-do,2020-08-12,89.1
143,Daegu,2020-08-12,79.4
146,Jeollabuk-do,2020-08-12,82.3
152,Ulsan,2020-08-12,93.1
155,Gyeongsangnam-do,2020-08-12,88.5
156,Gwangju,2020-08-12,96.4
159,Busan,2020-08-12,92.9
162,Gyeongsangnam-do,2020-08-12,100
165,Jeollanam-do,2020-08-12,83.5
168,Jeollanam-do,2020-08-12,96.5
169,Jeollanam-do,2020-08-12,96.1
170,Jeollanam-do,2020-08-12,80.5
172,Jeollabuk-do,2020-08-12,84.8
174,Jeollanam-do,2020-08-12,91.5
177,Chungcheongnam-do,2020-08-12,91.8
184,Jeju-do,2020-08-12,70
185,Jeju-do,2020-08-12,96
188,Jeju-do,2020-08-12,88.9
189,Jeju-do,2020-08-12,97.6
192,Gyeongsangnam-do,2020-08-12,88.6
201,Incheon,2020-08-12,91.1
202,Gyeonggi-do,2020-08-12,90.8
203,Gyeonggi-do,2020-08-12,94.4
211,Gangwon-do,2020-08-12,85.5
212,Gangwon-do,2020-08-12,85.9
216,Gangwon-do,2020-08-12,76.8
217,Gangwon-do,2020-08-12,90.3
221,Chungcheongbuk-do,2020-08-12,92.5
226,Chungcheongbuk-do,2020-08-12,94.1
232,Chungcheongnam-do,2020-08-12,97.3
235,Chungcheongnam-do,2020-08-12,93
236,Chungcheongnam-do,2020-08-12,93.1
238,Chungcheongnam-do,2020-08-12,88.5
239,Sejong,2020-08-12,91.8
243,Chungcheongnam-do,2020-08-12,89.8
244,Jeollabuk-do,2020-08-12,94.4
245,Jeollabuk-do,2020-08-12,81
247,Jeollabuk-do,2020-08-12,90.9
248,Jeollabuk-do,2020-08-12,91
251,Jeollabuk-do,2020-08-12,83.4
252,Jeollanam-do,2020-08-12,83.5
253,Gyeongsangnam-do,2020-08-12,94.6
254,Jeollabuk-do,2020-08-12,87.5
255,Gyeongsangnam-do,2020-08-12,92.4
257,Gyeongsangnam-do,2020-08-12,94.8
258,Jeollanam-do,2020-08-12,91.3
259,Jeollanam-do,2020-08-12,85.3
260,Jeollanam-do,2020-08-12,85.1
261,Jeollanam-do,2020-08-12,84.5
262,Jeollanam-do,2020-08-12,86
263,Gyeongsangnam-do,2020-08-12,87.4
264,Gyeongsangnam-do,2020-08-12,88.4
266,Jeollanam-do,2020-08-12,84.5
268,Jeollanam-do,2020-08-12,86.5
271,Gyeongsangbuk-do,2020-08-12,91.9
272,Gyeongsangbuk-do,2020-08-12,94.9
273,Gyeongsangbuk-do,2020-08-12,97
276,Gyeongsangbuk-do,2020-08-12,94.3
277,Gyeongsangbuk-do,2020-08-12,81.8
278,Gyeongsangbuk-do,2020-08-12,92.1
279,Gyeongsangbuk-do,2020-08-12,98.5
281,Gyeongsangbuk-do,2020-08-12,83.1
283,Gyeongsangbuk-do,2020-08-12,85.6
284,Gyeongsangnam-do,2020-08-12,88.9
285,Gyeongsangnam-do,2020-08-12,92.6
288,Gyeongsangnam-do,2020-08-12,92.8
289,Gyeongsangnam-do,2020-08-12,92
294,Gyeongsangnam-do,2020-08-12,91.1
295,Gyeongsangnam-do,2020-08-12,88.6
90,Gangwon-do,2020-08-13,70.9
93,Gangwon-do,2020-08-13,92.3
95,Gangwon-do,2020-08-13,96.6
98,Gyeonggi-do,2020-08-13,90.5
99,Gyeonggi-do,2020-08-13,93.8
100,Gangwon-do,2020-08-13,87.5
101,Gangwon-do,2020-08-13,86.3
102,Incheon,2020-08-13,97.8
104,Gangwon-do,2020-08-13,69
105,Gangwon-do,2020-08-13,63.4
106,Gangwon-do,2020-08-13,77
108,Seoul,2020-08-13,82.4
112,Incheon,2020-08-13,82.1
114,Gangwon-do,2020-08-13,75.6
115,Gyeongsangbuk-do,2020-08-13,74
119,Gyeonggi-do,2020-08-13,87.1
121,Gangwon-do,2020-08-13,85
127,Chungcheongbuk-do,2020-08-13,82.6
129,Chungcheongnam-do,2020-08-13,85.9
130,Gyeongsangbuk-do,2020-08-13,73.8
131,Chungcheongbuk-do,2020-08-13,77.5
133,Daejeon,2020-08-13,86.1
135,Chungcheongbuk-do,2020-08-13,78.8
136,Gyeongsangbuk-do,2020-08-13,81.5
137,Gyeongsangbuk-do,2020-08-13,85.3
138,Gyeongsangbuk-do,2020-08-13,68.3
140,Jeollabuk-do,2020-08-13,80.6
143,Daegu,2020-08-13,68.1
146,Jeollabuk-do,2020-08-13,75.3
152,Ulsan,2020-08-13,78.5
155,Gyeongsangnam-do,2020-08-13,82.6
156,Gwangju,2020-08-13,91.3
159,Busan,2020-08-13,83.9
162,Gyeongsangnam-do,2020-08-13,97.5
165,Jeollanam-do,2020-08-13,84.8
168,Jeollanam-do,2020-08-13,91.3
169,Jeollanam-do,2020-08-13,95.3
170,Jeollanam-do,2020-08-13,81.9
172,Jeollabuk-do,2020-08-13,80.4
174,Jeollanam-do,2020-08-13,88.3
177,Chungcheongnam-do,2020-08-13,82.6
184,Jeju-do,2020-08-13,67.6
185,Jeju-do,2020-08-13,94.5
188,Jeju-do,2020-08-13,83.8
189,Jeju-do,2020-08-13,96.9
192,Gyeongsangnam-do,2020-08-13,84.5
201,Incheon,2020-08-13,89.4
202,Gyeonggi-do,2020-08-13,90.1
203,Gyeonggi-do,2020-08-13,88.1
211,Gangwon-do,2020-08-13,86
212,Gangwon-do,2020-08-13,84
216,Gangwon-do,2020-08-13,72.4
217,Gangwon-do,2020-08-13,88.4
221,Chungcheongbuk-do,2020-08-13,86.4
226,Chungcheongbuk-do,2020-08-13,89.6
232,Chungcheongnam-do,2020-08-13,88.5
235,Chungcheongnam-do,2020-08-13,83.4
236,Chungcheongnam-do,2020-08-13,84
238,Chungcheongnam-do,2020-08-13,83
239,Sejong,2020-08-13,81.6
243,Chungcheongnam-do,2020-08-13,81.8
244,Jeollabuk-do,2020-08-13,85.6
245,Jeollabuk-do,2020-08-13,74.8
247,Jeollabuk-do,2020-08-13,83
248,Jeollabuk-do,2020-08-13,85
251,Jeollabuk-do,2020-08-13,77.9
252,Jeollanam-do,2020-08-13,82.6
253,Gyeongsangnam-do,2020-08-13,85
254,Jeollabuk-do,2020-08-13,82.1
255,Gyeongsangnam-do,2020-08-13,85
257,Gyeongsangnam-do,2020-08-13,83.6
258,Jeollanam-do,2020-08-13,91
259,Jeollanam-do,2020-08-13,85.5
260,Jeollanam-do,2020-08-13,85.6
261,Jeollanam-do,2020-08-13,85
262,Jeollanam-do,2020-08-13,87
263,Gyeongsangnam-do,2020-08-13,78.8
264,Gyeongsangnam-do,2020-08-13,81.5
266,Jeollanam-do,2020-08-13,80.6
268,Jeollanam-do,2020-08-13,87.3
271,Gyeongsangbuk-do,2020-08-13,89
272,Gyeongsangbuk-do,2020-08-13,86.6
273,Gyeongsangbuk-do,2020-08-13,89.1
276,Gyeongsangbuk-do,2020-08-13,87.6
277,Gyeongsangbuk-do,2020-08-13,75.4
278,Gyeongsangbuk-do,2020-08-13,84.4
279,Gyeongsangbuk-do,2020-08-13,90.9
281,Gyeongsangbuk-do,2020-08-13,74.4
283,Gyeongsangbuk-do,2020-08-13,77.8
284,Gyeongsangnam-do,2020-08-13,82.3
285,Gyeongsangnam-do,2020-08-13,82.5
288,Gyeongsangnam-do,2020-08-13,78.3
289,Gyeongsangnam-do,2020-08-13,85.8
294,Gyeongsangnam-do,2020-08-13,87.8
295,Gyeongsangnam-do,2020-08-13,84.5
90,Gangwon-do,2020-08-14,60.3
93,Gangwon-do,2020-08-14,89.5
95,Gangwon-do,2020-08-14,100
98,Gyeonggi-do,2020-08-14,94.1
99,Gyeonggi-do,2020-08-14,95.4
100,Gangwon-do,2020-08-14,88.3
101,Gangwon-do,2020-08-14,77.6
102,Incheon,2020-08-14,96
104,Gangwon-do,2020-08-14,63.3
105,Gangwon-do,2020-08-14,61.1
106,Gangwon-do,2020-08-14,63.3
108,Seoul,2020-08-14,86.1
112,Incheon,2020-08-14,87.3
114,Gangwon-do,2020-08-14,77.8
115,Gyeongsangbuk-do,2020-08-14,76.5
119,Gyeonggi-do,2020-08-14,88.9
121,Gangwon-do,2020-08-14,78.1
127,Chungcheongbuk-do,2020-08-14,78.8
129,Chungcheongnam-do,2020-08-14,89
130,Gyeongsangbuk-do,2020-08-14,68.3
131,Chungcheongbuk-do,2020-08-14,76.1
133,Daejeon,2020-08-14,86.9
135,Chungcheongbuk-do,2020-08-14,76.4
136,Gyeongsangbuk-do,2020-08-14,76.6
137,Gyeongsangbuk-do,2020-08-14,81.9
138,Gyeongsangbuk-do,2020-08-14,66
140,Jeollabuk-do,2020-08-14,83.4
143,Daegu,2020-08-14,64.3
146,Jeollabuk-do,2020-08-14,75.5
152,Ulsan,2020-08-14,75.6
155,Gyeongsangnam-do,2020-08-14,78.4
156,Gwangju,2020-08-14,88.4
159,Busan,2020-08-14,81.6
162,Gyeongsangnam-do,2020-08-14,97
165,Jeollanam-do,2020-08-14,80.4
168,Jeollanam-do,2020-08-14,91
169,Jeollanam-do,2020-08-14,87.9
170,Jeollanam-do,2020-08-14,80
172,Jeollabuk-do,2020-08-14,80.8
174,Jeollanam-do,2020-08-14,84.6
177,Chungcheongnam-do,2020-08-14,84.5
184,Jeju-do,2020-08-14,62.9
185,Jeju-do,2020-08-14,93
188,Jeju-do,2020-08-14,80.5
189,Jeju-do,2020-08-14,94
192,Gyeongsangnam-do,2020-08-14,82.5
201,Incheon,2020-08-14,94.3
202,Gyeonggi-do,2020-08-14,87.1
203,Gyeonggi-do,2020-08-14,88.9
211,Gangwon-do,2020-08-14,77.6
212,Gangwon-do,2020-08-14,78.9
216,Gangwon-do,2020-08-14,68.6
217,Gangwon-do,2020-08-14,83.8
221,Chungcheongbuk-do,2020-08-14,83.4
226,Chungcheongbuk-do,2020-08-14,84.5
232,Chungcheongnam-do,2020-08-14,84.5
235,Chungcheongnam-do,2020-08-14,86.4
236,Chungcheongnam-do,2020-08-14,85.1
238,Chungcheongnam-do,2020-08-14,76.6
239,Sejong,2020-08-14,79.1
243,Chungcheongnam-do,2020-08-14,82.8
244,Jeollabuk-do,2020-08-14,84.4
245,Jeollabuk-do,2020-08-14,75.6
247,Jeollabuk-do,2020-08-14,79.6
248,Jeollabuk-do,2020-08-14,81.9
251,Jeollabuk-do,2020-08-14,77.9
252,Jeollanam-do,2020-08-14,80.4
253,Gyeongsangnam-do,2020-08-14,81.8
254,Jeollabuk-do,2020-08-14,77.9
255,Gyeongsangnam-do,2020-08-14,82.4
257,Gyeongsangnam-do,2020-08-14,81
258,Jeollanam-do,2020-08-14,87.4
259,Jeollanam-do,2020-08-14,83.3
260,Jeollanam-do,2020-08-14,82
261,Jeollanam-do,2020-08-14,85.5
262,Jeollanam-do,2020-08-14,83.3
263,Gyeongsangnam-do,2020-08-14,75
264,Gyeongsangnam-do,2020-08-14,78.9
266,Jeollanam-do,2020-08-14,79.3
268,Jeollanam-do,2020-08-14,82.9
271,Gyeongsangbuk-do,2020-08-14,82.1
272,Gyeongsangbuk-do,2020-08-14,82.9
273,Gyeongsangbuk-do,2020-08-14,85
276,Gyeongsangbuk-do,2020-08-14,87.6
277,Gyeongsangbuk-do,2020-08-14,73.5
278,Gyeongsangbuk-do,2020-08-14,82.9
279,Gyeongsangbuk-do,2020-08-14,87.9
281,Gyeongsangbuk-do,2020-08-14,73
283,Gyeongsangbuk-do,2020-08-14,74.5
284,Gyeongsangnam-do,2020-08-14,78.1
285,Gyeongsangnam-do,2020-08-14,83.9
288,Gyeongsangnam-do,2020-08-14,75.9
289,Gyeongsangnam-do,2020-08-14,85.6
294,Gyeongsangnam-do,2020-08-14,85.4
295,Gyeongsangnam-do,2020-08-14,79.8
90,Gangwon-do,2020-08-15,66.8
93,Gangwon-do,2020-08-15,95.8
95,Gangwon-do,2020-08-15,100
98,Gyeonggi-do,2020-08-15,99.1
99,Gyeonggi-do,2020-08-15,99
100,Gangwon-do,2020-08-15,96.3
101,Gangwon-do,2020-08-15,89.6
102,Incheon,2020-08-15,99.1
104,Gangwon-do,2020-08-15,87.5
105,Gangwon-do,2020-08-15,78.3
106,Gangwon-do,2020-08-15,88
108,Seoul,2020-08-15,96
112,Incheon,2020-08-15,94
114,Gangwon-do,2020-08-15,90.1
115,Gyeongsangbuk-do,2020-08-15,72.5
119,Gyeonggi-do,2020-08-15,95.6
121,Gangwon-do,2020-08-15,89.3
127,Chungcheongbuk-do,2020-08-15,86.1
129,Chungcheongnam-do,2020-08-15,90.8
130,Gyeongsangbuk-do,2020-08-15,76.9
131,Chungcheongbuk-do,2020-08-15,75
133,Daejeon,2020-08-15,81.4
135,Chungcheongbuk-do,2020-08-15,74
136,Gyeongsangbuk-do,2020-08-15,79.3
137,Gyeongsangbuk-do,2020-08-15,78.4
138,Gyeongsangbuk-do,2020-08-15,66.3
140,Jeollabuk-do,2020-08-15,81.1
143,Daegu,2020-08-15,60.9
146,Jeollabuk-do,2020-08-15,74.1
152,Ulsan,2020-08-15,73.9
155,Gyeongsangnam-do,2020-08-15,78.6
156,Gwangju,2020-08-15,84.4
159,Busan,2020-08-15,80.4
162,Gyeongsangnam-do,2020-08-15,95.1
165,Jeollanam-do,2020-08-15,77.6
168,Jeollanam-do,2020-08-15,87.1
169,Jeollanam-do,2020-08-15,90
170,Jeollanam-do,2020-08-15,78.1
172,Jeollabuk-do,2020-08-15,78
174,Jeollanam-do,2020-08-15,79.6
177,Chungcheongnam-do,2020-08-15,84.5
184,Jeju-do,2020-08-15,65.5
185,Jeju-do,2020-08-15,90.5
188,Jeju-do,2020-08-15,78
189,Jeju-do,2020-08-15,89.3
192,Gyeongsangnam-do,2020-08-15,79.4
201,Incheon,2020-08-15,99.1
202,Gyeonggi-do,2020-08-15,97.3
203,Gyeonggi-do,2020-08-15,99
211,Gangwon-do,2020-08-15,88.8
212,Gangwon-do,2020-08-15,95.1
216,Gangwon-do,2020-08-15,82.3
217,Gangwon-do,2020-08-15,94.8
221,Chungcheongbuk-do,2020-08-15,91.6
226,Chungcheongbuk-do,2020-08-15,83.6
232,Chungcheongnam-do,2020-08-15,87.1
235,Chungcheongnam-do,2020-08-15,83.9
236,Chungcheongnam-do,2020-08-15,84.6
238,Chungcheongnam-do,2020-08-15,75.3
239,Sejong,2020-08-15,78.6
243,Chungcheongnam-do,2020-08-15,79.1
244,Jeollabuk-do,2020-08-15,85
245,Jeollabuk-do,2020-08-15,72.5
247,Jeollabuk-do,2020-08-15,80.6
248,Jeollabuk-do,2020-08-15,84.4
251,Jeollabuk-do,2020-08-15,74.1
252,Jeollanam-do,2020-08-15,77.4
253,Gyeongsangnam-do,2020-08-15,80.5
254,Jeollabuk-do,2020-08-15,78.5
255,Gyeongsangnam-do,2020-08-15,81.1
257,Gyeongsangnam-do,2020-08-15,80
258,Jeollanam-do,2020-08-15,84.6
259,Jeollanam-do,2020-08-15,78.1
260,Jeollanam-do,2020-08-15,78.5
261,Jeollanam-do,2020-08-15,83.4
262,Jeollanam-do,2020-08-15,80
263,Gyeongsangnam-do,2020-08-15,77.8
264,Gyeongsangnam-do,2020-08-15,76.3
266,Jeollanam-do,2020-08-15,74.1
268,Jeollanam-do,2020-08-15,80.3
271,Gyeongsangbuk-do,2020-08-15,89.5
272,Gyeongsangbuk-do,2020-08-15,88
273,Gyeongsangbuk-do,2020-08-15,82
276,Gyeongsangbuk-do,2020-08-15,89.8
277,Gyeongsangbuk-do,2020-08-15,73.8
278,Gyeongsangbuk-do,2020-08-15,80.5
279,Gyeongsangbuk-do,2020-08-15,85.8
281,Gyeongsangbuk-do,2020-08-15,73.9
283,Gyeongsangbuk-do,2020-08-15,72.9
284,Gyeongsangnam-do,2020-08-15,77.5
285,Gyeongsangnam-do,2020-08-15,77.3
288,Gyeongsangnam-do,2020-08-15,73.3
289,Gyeongsangnam-do,2020-08-15,80.9
294,Gyeongsangnam-do,2020-08-15,82.4
295,Gyeongsangnam-do,2020-08-15,79.5
90,Gangwon-do,2020-08-16,66.3
93,Gangwon-do,2020-08-16,87.5
95,Gangwon-do,2020-08-16,96.9
98,Gyeonggi-do,2020-08-16,90.5
99,Gyeonggi-do,2020-08-16,92
100,Gangwon-do,2020-08-16,87.3
101,Gangwon-do,2020-08-16,78.8
102,Incheon,2020-08-16,99.4
104,Gangwon-do,2020-08-16,68.5
105,Gangwon-do,2020-08-16,63.3
106,Gangwon-do,2020-08-16,72.9
108,Seoul,2020-08-16,82.6
112,Incheon,2020-08-16,84.3
114,Gangwon-do,2020-08-16,76.9
115,Gyeongsangbuk-do,2020-08-16,68.5
119,Gyeonggi-do,2020-08-16,86.6
121,Gangwon-do,2020-08-16,83
127,Chungcheongbuk-do,2020-08-16,80.5
129,Chungcheongnam-do,2020-08-16,87.1
130,Gyeongsangbuk-do,2020-08-16,69.5
131,Chungcheongbuk-do,2020-08-16,73.5
133,Daejeon,2020-08-16,79.4
135,Chungcheongbuk-do,2020-08-16,73.6
136,Gyeongsangbuk-do,2020-08-16,79.4
137,Gyeongsangbuk-do,2020-08-16,79.3
138,Gyeongsangbuk-do,2020-08-16,62.1
140,Jeollabuk-do,2020-08-16,81.9
143,Daegu,2020-08-16,64
146,Jeollabuk-do,2020-08-16,74.6
152,Ulsan,2020-08-16,71.3
155,Gyeongsangnam-do,2020-08-16,78.9
156,Gwangju,2020-08-16,87.1
159,Busan,2020-08-16,78
162,Gyeongsangnam-do,2020-08-16,91.9
165,Jeollanam-do,2020-08-16,80.9
168,Jeollanam-do,2020-08-16,84
169,Jeollanam-do,2020-08-16,96.1
170,Jeollanam-do,2020-08-16,83
172,Jeollabuk-do,2020-08-16,79.8
174,Jeollanam-do,2020-08-16,84
177,Chungcheongnam-do,2020-08-16,82.8
184,Jeju-do,2020-08-16,72
185,Jeju-do,2020-08-16,90
188,Jeju-do,2020-08-16,80.4
189,Jeju-do,2020-08-16,88.9
192,Gyeongsangnam-do,2020-08-16,81.5
201,Incheon,2020-08-16,91
202,Gyeonggi-do,2020-08-16,86.4
203,Gyeonggi-do,2020-08-16,87.4
211,Gangwon-do,2020-08-16,79.5
212,Gangwon-do,2020-08-16,82
216,Gangwon-do,2020-08-16,72.1
217,Gangwon-do,2020-08-16,87.4
221,Chungcheongbuk-do,2020-08-16,86.6
226,Chungcheongbuk-do,2020-08-16,85.9
232,Chungcheongnam-do,2020-08-16,86.1
235,Chungcheongnam-do,2020-08-16,86.5
236,Chungcheongnam-do,2020-08-16,83.5
238,Chungcheongnam-do,2020-08-16,80.6
239,Sejong,2020-08-16,77.3
243,Chungcheongnam-do,2020-08-16,83
244,Jeollabuk-do,2020-08-16,84.9
245,Jeollabuk-do,2020-08-16,76.5
247,Jeollabuk-do,2020-08-16,79.8
248,Jeollabuk-do,2020-08-16,85
251,Jeollabuk-do,2020-08-16,75.8
252,Jeollanam-do,2020-08-16,79.9
253,Gyeongsangnam-do,2020-08-16,80.5
254,Jeollabuk-do,2020-08-16,81.3
255,Gyeongsangnam-do,2020-08-16,80.6
257,Gyeongsangnam-do,2020-08-16,79.5
258,Jeollanam-do,2020-08-16,87.3
259,Jeollanam-do,2020-08-16,81.6
260,Jeollanam-do,2020-08-16,83.5
261,Jeollanam-do,2020-08-16,87
262,Jeollanam-do,2020-08-16,84.4
263,Gyeongsangnam-do,2020-08-16,77.9
